name	ensembl_id	chromosome	position	length	source	type
AL139348.1	ENSG00000261035	20	-60814211	2207	havana	lincRNA
AL139350.1	ENSG00000236387	20	-4431673	512	havana	lincRNA
AL139351.1	ENSG00000276923	20	48073868	319	havana	lincRNA
AL139352.1	ENSG00000283440	20	-44663498	7047	havana	lincRNA
AL139354.1	ENSG00000258845	14	45567994	1074	havana	lincRNA
AL139383.1	ENSG00000230490	13	-33676768	321562	havana	lincRNA
AL139384.1	ENSG00000274922	13	-112689815	3046	havana	lincRNA
AL139384.2	ENSG00000277159	13	-112606417	3589	havana	lincRNA
AL139390.1	ENSG00000203498	6	6993190	2363	havana	lincRNA
AL139412.1	ENSG00000236947	1	-156456577	10165	havana	lincRNA
AL139420.1	ENSG00000226172	1	-119001392	1048	havana	lincRNA
AL139420.2	ENSG00000239216	1	-119001405	787	havana	lincRNA
AL139424.2	ENSG00000284642	1	10395415	2016	havana	lincRNA
AL139424.3	ENSG00000284735	1	-10387150	5244	havana	lincRNA
AL139823.1	ENSG00000284616	1	-5307394	5466	havana	lincRNA
AL139824.1	ENSG00000230843	20	-56299160	3193	havana	lincRNA
AL157359.1	ENSG00000226204	21	-18967058	13794	havana	lincRNA
AL157359.2	ENSG00000232193	21	-18935859	17925	havana	lincRNA
AL157371.1	ENSG00000223469	6	-43852333	576	havana	lincRNA
AL157371.2	ENSG00000283573	6	43803192	39432	havana	lincRNA
AL157373.2	ENSG00000229896	6	12007669	1186	havana	lincRNA
AL157378.1	ENSG00000231143	6	94163919	30738	havana	lincRNA
AL157387.1	ENSG00000234918	10	37240886	1162	havana	lincRNA
AL157400.1	ENSG00000225836	10	-89650822	4533	havana	lincRNA
AL157400.3	ENSG00000235100	10	-89699671	32490	havana	lincRNA
AL157400.4	ENSG00000240996	10	-89697928	3633	havana	lincRNA
AL157401.1	ENSG00000228636	10	-9759237	454	havana	lincRNA
AL157402.1	ENSG00000223881	1	-198598868	1144	havana	lincRNA
AL157414.1	ENSG00000203266	20	57114914	7177	havana	lincRNA
AL157414.2	ENSG00000231078	20	57105740	1387	havana	lincRNA
AL157688.1	ENSG00000258958	14	87323752	8637	havana	lincRNA
AL157700.1	ENSG00000260118	X	-68014901	1431	havana	lincRNA
AL157702.2	ENSG00000227482	9	113650955	31899	havana	lincRNA
AL157709.1	ENSG00000231601	10	743991	966	havana	lincRNA
AL157778.1	ENSG00000281566	X	98573858	291125	havana	lincRNA
AL157817.1	ENSG00000274652	13	51180177	789	havana	lincRNA
AL157831.2	ENSG00000260205	10	22218073	3094	havana	lincRNA
AL157832.1	ENSG00000227374	10	129768843	591	havana	lincRNA
AL157832.3	ENSG00000283141	10	129784982	21988	havana	lincRNA
AL157834.1	ENSG00000231829	10	-95168425	26500	havana	lincRNA
AL157871.1	ENSG00000258504	14	100291116	3539	havana	lincRNA
AL157882.1	ENSG00000229454	9	-85765112	9070	havana	lincRNA
AL157884.2	ENSG00000231193	9	-32841762	1164	havana	lincRNA
AL157888.1	ENSG00000282787	10	125162378	592	havana	lincRNA
AL157904.1	ENSG00000272715	1	-116909531	382	havana	lincRNA
AL157931.1	ENSG00000262198	13	22918590	6011	havana	lincRNA
AL157931.2	ENSG00000283075	13	22931536	462	havana	lincRNA
AL157937.1	ENSG00000236921	9	-22214672	10682	havana	lincRNA
AL157955.2	ENSG00000258826	14	-88036319	17714	havana	lincRNA
AL158042.1	ENSG00000270777	20	11001303	459	havana	lincRNA
AL158055.1	ENSG00000226530	X	51396510	69150	havana	lincRNA
AL158058.1	ENSG00000258107	14	29390345	46066	havana	lincRNA
AL158063.1	ENSG00000276957	13	-102593873	535	havana	lincRNA
AL158064.1	ENSG00000281721	13	80011076	17206	havana	lincRNA
AL158069.1	ENSG00000228160	X	-69570357	688	havana	lincRNA
AL158071.2	ENSG00000230537	9	-91107304	2347	havana	lincRNA
AL158071.3	ENSG00000237422	9	-91163087	43949	havana	lincRNA
AL158071.4	ENSG00000273381	9	-91210299	4124	havana	lincRNA
AL158090.1	ENSG00000232200	20	-24318086	20501	havana	lincRNA
AL158151.4	ENSG00000268707	9	129170433	506	havana	lincRNA
AL158152.1	ENSG00000269929	9	94176457	1434	havana	lincRNA
AL158152.2	ENSG00000269946	9	94166288	34338	havana	lincRNA
AL158154.1	ENSG00000230846	9	-81931368	3347	havana	lincRNA
AL158154.2	ENSG00000267559	9	-81977089	46863	havana	lincRNA
AL158166.2	ENSG00000232259	10	-127934517	5141	havana	lincRNA
AL158175.1	ENSG00000283072	20	22685390	60716	havana	lincRNA
AL158209.1	ENSG00000230109	10	-21372950	32717	havana	lincRNA
AL158210.1	ENSG00000225948	10	6618715	6630	havana	lincRNA
AL158211.1	ENSG00000261671	10	22257785	762	havana	lincRNA
AL158211.2	ENSG00000271981	10	-22332981	394	havana	lincRNA
AL158211.3	ENSG00000272366	10	-22340615	238	havana	lincRNA
AL158211.4	ENSG00000272516	10	22332403	583	havana	lincRNA
AL158801.2	ENSG00000258413	14	-55272075	9308	havana	lincRNA
AL158817.1	ENSG00000223342	6	-6918715	17693	havana	lincRNA
AL158828.1	ENSG00000235819	9	86414281	288	havana	lincRNA
AL159166.1	ENSG00000231811	6	-4347037	1294	havana	lincRNA
AL159169.2	ENSG00000272871	9	-14590065	1268	havana	lincRNA
AL159169.3	ENSG00000273399	9	-14587326	560	havana	lincRNA
AL160035.1	ENSG00000283579	13	-26991996	26029	havana	lincRNA
AL160162.1	ENSG00000224893	6	-152831913	37417	havana	lincRNA
AL160163.1	ENSG00000227516	6	41868621	1109	havana	lincRNA
AL160271.1	ENSG00000236687	9	131816191	4796	havana	lincRNA
AL160272.1	ENSG00000228512	9	117783447	84623	havana	lincRNA
AL160290.1	ENSG00000225152	10	-123427640	1927	havana	lincRNA
AL160290.2	ENSG00000230131	10	123356449	161258	havana	lincRNA
AL160291.1	ENSG00000262412	10	27243129	7674	havana	lincRNA
AL160313.1	ENSG00000247970	14	99604555	21184	havana	lincRNA
AL160313.2	ENSG00000258672	14	-99693648	2203	havana	lincRNA
AL160400.1	ENSG00000272053	6	-25042170	27218	havana	lincRNA
AL160408.1	ENSG00000228044	1	234646288	36887	havana	lincRNA
AL160408.3	ENSG00000230628	1	-234696153	26630	havana	lincRNA
AL160408.4	ENSG00000241475	1	234660270	6833	havana	lincRNA
AL160408.5	ENSG00000272362	1	234644665	2905	havana	lincRNA
AL160408.6	ENSG00000282097	1	234709382	10837	havana	lincRNA
AL160412.1	ENSG00000277270	20	-61437547	2922	havana	lincRNA
AL160413.1	ENSG00000275923	20	-55505215	309	havana	lincRNA
AL161431.1	ENSG00000275216	13	109269633	4204	havana	lincRNA
AL161616.2	ENSG00000278305	13	31419988	18010	havana	lincRNA
AL161618.1	ENSG00000236164	6	-46761158	2862	havana	lincRNA
AL161621.1	ENSG00000230852	6	84023054	1498	havana	lincRNA
AL161629.1	ENSG00000237626	9	89978281	9204	havana	lincRNA
AL161630.1	ENSG00000233569	9	117648605	8421	havana	lincRNA
AL161636.1	ENSG00000229699	1	153174517	17158	havana	lincRNA
AL161638.1	ENSG00000231949	1	30415824	5283	havana	lincRNA
AL161638.2	ENSG00000236335	1	-30411638	2078	havana	lincRNA
AL161640.1	ENSG00000230404	1	234565297	4790	havana	lincRNA
AL161646.1	ENSG00000225768	10	-104480274	5335	havana	lincRNA
AL161646.2	ENSG00000237761	10	104616101	871	havana	lincRNA
AL161668.1	ENSG00000178107	14	21108042	8660	havana	lincRNA
AL161668.3	ENSG00000258604	14	21024171	5099	havana	lincRNA
AL161669.3	ENSG00000278071	14	103208099	776	havana	lincRNA
AL161716.1	ENSG00000271901	13	-34671182	125253	havana	lincRNA
AL161719.1	ENSG00000234535	13	33610966	555	havana	lincRNA
AL161729.3	ENSG00000271384	9	-95407662	672	havana	lincRNA
AL161734.1	ENSG00000272880	1	181812704	556	havana	lincRNA
AL161751.1	ENSG00000259072	14	38290952	20977	havana	lincRNA
AL161752.1	ENSG00000259126	14	-44393716	1185	havana	lincRNA
AL161756.3	ENSG00000284664	14	-64352284	2607	havana	lincRNA
AL161757.3	ENSG00000258703	14	56759378	6378	havana	lincRNA
AL161757.4	ENSG00000258776	14	-56893710	76140	havana	lincRNA
AL161782.1	ENSG00000280366	9	79975022	15041	havana	lincRNA
AL161785.1	ENSG00000224307	9	129282457	3270	havana	lincRNA
AL161785.2	ENSG00000235007	9	129258353	1492	havana	lincRNA
AL161785.3	ENSG00000241084	9	129259061	2519	havana	lincRNA
AL161793.1	ENSG00000228153	1	204663871	741	havana	lincRNA
AL161912.1	ENSG00000232494	9	-79886678	11982	havana	lincRNA
AL161912.2	ENSG00000260564	9	79889000	3006	havana	lincRNA
AL161935.1	ENSG00000223834	10	31604599	1618	havana	lincRNA
AL161935.3	ENSG00000237797	10	-31707388	14304	havana	lincRNA
AL161937.1	ENSG00000234698	20	50166361	5380	havana	lincRNA
AL161937.2	ENSG00000237595	20	-50166102	3337	havana	lincRNA
AL161938.1	ENSG00000261411	20	-11687323	2179	havana	lincRNA
AL162253.1	ENSG00000231509	9	5584489	4504	havana	lincRNA
AL162293.1	ENSG00000204117	20	37676909	6324	havana	lincRNA
AL162311.1	ENSG00000257272	14	35873856	1446	havana	lincRNA
AL162384.1	ENSG00000228739	9	6047359	19354	havana	lincRNA
AL162391.1	ENSG00000228392	9	-126275918	5797	havana	lincRNA
AL162394.1	ENSG00000234860	9	99531695	5228	havana	lincRNA
AL162399.1	ENSG00000225545	1	-170588236	987	havana	lincRNA
AL162400.1	ENSG00000227485	1	63024206	1451	havana	lincRNA
AL162400.2	ENSG00000229225	1	-63079031	950	havana	lincRNA
AL162408.1	ENSG00000229206	10	-11030868	534	havana	lincRNA
AL162411.1	ENSG00000236924	9	6645955	24679	havana	lincRNA
AL162412.1	ENSG00000261447	9	69672748	964	havana	lincRNA
AL162413.1	ENSG00000270372	9	-10948481	109	havana	lincRNA
AL162414.1	ENSG00000227531	9	-111284836	145590	havana	lincRNA
AL162425.1	ENSG00000236461	9	-115138409	18870	havana	lincRNA
AL162426.1	ENSG00000279571	9	-127690840	742	havana	lincRNA
AL162427.1	ENSG00000227269	9	99183372	1518	havana	lincRNA
AL162431.1	ENSG00000225857	1	180906650	2515	havana	lincRNA
AL162511.1	ENSG00000258844	14	36214606	21001	havana	lincRNA
AL162574.1	ENSG00000277863	13	-106904099	949	havana	lincRNA
AL162574.2	ENSG00000278698	13	-106774279	656	havana	lincRNA
AL162582.1	ENSG00000230234	6	160272616	3513	havana	lincRNA
AL162632.1	ENSG00000257900	14	45377267	12018	havana	lincRNA
AL162632.3	ENSG00000260046	14	45369214	1624	havana	lincRNA
AL162713.1	ENSG00000270522	13	43787590	261	havana	lincRNA
AL162725.2	ENSG00000237153	9	17018707	94107	havana	lincRNA
AL162726.1	ENSG00000225085	9	82405187	1051	havana	lincRNA
AL162726.4	ENSG00000232749	9	82451655	3569	havana	lincRNA
AL162727.1	ENSG00000233817	9	113619227	3406	havana	lincRNA
AL162741.1	ENSG00000260179	1	-1251334	1557	havana	lincRNA
AL162742.1	ENSG00000228261	10	104323368	3635	havana	lincRNA
AL162872.1	ENSG00000258426	14	-83039602	21401	havana	lincRNA
AL163932.1	ENSG00000259097	14	-98205143	136903	havana	lincRNA
AL163953.1	ENSG00000225680	14	-53614026	14194	havana	lincRNA
AL352955.1	ENSG00000258496	14	87251102	576	havana	lincRNA
AL352977.1	ENSG00000258418	14	40386251	542	havana	lincRNA
AL352977.2	ENSG00000258480	14	40387557	1582	havana	lincRNA
AL352984.1	ENSG00000258386	14	32006901	11783	havana	lincRNA
AL353052.1	ENSG00000235152	1	232160090	25552	havana	lincRNA
AL353052.2	ENSG00000236372	1	-232180113	5181	havana	lincRNA
AL353148.1	ENSG00000229775	10	106140263	48458	havana	lincRNA
AL353152.1	ENSG00000230631	6	-14231570	1795	havana	lincRNA
AL353581.1	ENSG00000272329	13	96948017	1566	havana	lincRNA
AL353597.1	ENSG00000227920	6	37545144	5715	havana	lincRNA
AL353600.1	ENSG00000273012	10	33341654	250	havana	lincRNA
AL353604.1	ENSG00000223944	1	-37325100	62361	havana	lincRNA
AL353608.1	ENSG00000225337	9	68307392	1052	havana	lincRNA
AL353608.3	ENSG00000234394	9	68306527	24098	havana	lincRNA
AL353611.1	ENSG00000236403	9	134937150	6044	havana	lincRNA
AL353613.1	ENSG00000232211	9	86632146	64349	havana	lincRNA
AL353614.1	ENSG00000231052	9	2541096	538	havana	lincRNA
AL353615.1	ENSG00000235572	9	135352683	1536	havana	lincRNA
AL353616.2	ENSG00000226337	9	68541035	103406	havana	lincRNA
AL353622.2	ENSG00000271398	1	28247143	424	havana	lincRNA
AL353626.1	ENSG00000275390	9	40767869	38474	havana	lincRNA
AL353633.1	ENSG00000229309	13	81250437	51969	havana	lincRNA
AL353651.1	ENSG00000235011	1	79323768	1094	havana	lincRNA
AL353651.2	ENSG00000282898	1	-79324852	1083	havana	lincRNA
AL353681.1	ENSG00000235612	1	56145720	9503	havana	lincRNA
AL353708.1	ENSG00000260360	1	-179954440	1256	havana	lincRNA
AL353708.2	ENSG00000261831	1	-179941796	15155	havana	lincRNA
AL353708.3	ENSG00000272906	1	-179882595	988	havana	lincRNA
AL353719.1	ENSG00000260475	10	99621054	863	havana	lincRNA
AL353732.1	ENSG00000261696	9	-21396346	1458	havana	lincRNA
AL353740.1	ENSG00000203434	10	-108561815	13840	havana	lincRNA
AL353742.1	ENSG00000230030	9	-108254820	2666	havana	lincRNA
AL353743.2	ENSG00000230303	9	-85793480	7758	havana	lincRNA
AL353747.2	ENSG00000228648	6	167241890	4025	havana	lincRNA
AL353747.3	ENSG00000231720	6	-167240480	2972	havana	lincRNA
AL353747.4	ENSG00000280707	6	167228299	9211	havana	lincRNA
AL353753.1	ENSG00000276759	9	26066674	51733	ensembl_havana	lincRNA
AL353764.1	ENSG00000233081	9	91426237	906	havana	lincRNA
AL353770.3	ENSG00000276348	9	66979131	9241	havana	lincRNA
AL353770.4	ENSG00000277350	9	66942702	9641	havana	lincRNA
AL353780.1	ENSG00000236376	9	75579668	8879	havana	lincRNA
AL353801.1	ENSG00000223462	10	44937507	18217	havana	lincRNA
AL353803.1	ENSG00000226355	9	129438215	902	havana	lincRNA
AL353803.2	ENSG00000230676	9	-129451422	20770	havana	lincRNA
AL353803.4	ENSG00000261334	9	-129482538	1933	havana	lincRNA
AL353803.5	ENSG00000268615	9	129328260	140	havana	lincRNA
AL353804.1	ENSG00000228906	X	73948972	585	havana	lincRNA
AL353811.1	ENSG00000269957	9	24545951	46041	havana	lincRNA
AL354674.1	ENSG00000266505	13	-30023800	1779	havana	lincRNA
AL354694.1	ENSG00000273056	9	-7786688	583	havana	lincRNA
AL354702.2	ENSG00000284632	1	-38815979	61763	havana	lincRNA
AL354704.1	ENSG00000280683	9	-30575012	186077	havana	lincRNA
AL354707.1	ENSG00000225489	9	6716494	10943	havana	lincRNA
AL354707.2	ENSG00000229611	9	6704470	3309	havana	lincRNA
AL354714.4	ENSG00000232188	1	-160934380	2641	havana	lincRNA
AL354718.2	ENSG00000276502	9	-41332962	22146	havana	lincRNA
AL354754.1	ENSG00000231901	9	-117897256	56934	havana	lincRNA
AL354766.2	ENSG00000236028	20	-46901726	583	havana	lincRNA
AL354793.1	ENSG00000230105	X	56618390	6067	havana	lincRNA
AL354809.1	ENSG00000273507	13	39053071	168855	havana	lincRNA
AL354810.1	ENSG00000273550	13	63034991	62805	havana	lincRNA
AL354821.1	ENSG00000274090	13	-55583524	47827	havana	lincRNA
AL354824.1	ENSG00000230506	20	10173519	23470	havana	lincRNA
AL354824.2	ENSG00000232448	20	10180234	5540	havana	lincRNA
AL354861.2	ENSG00000228142	9	95650153	65564	havana	lincRNA
AL354861.3	ENSG00000268926	9	95772322	2411	havana	lincRNA
AL354872.2	ENSG00000271992	1	70445070	465	havana	lincRNA
AL354896.1	ENSG00000231019	13	88142866	93215	havana	lincRNA
AL354919.1	ENSG00000203620	1	-31855568	13549	havana	lincRNA
AL354977.1	ENSG00000226669	9	-3689626	5550	havana	lincRNA
AL354977.2	ENSG00000237359	9	3647334	1003	havana	lincRNA
AL354979.1	ENSG00000231149	9	-124516056	1118	havana	lincRNA
AL354984.1	ENSG00000203971	20	-57959660	2534	havana	lincRNA
AL354984.2	ENSG00000225708	20	-58072070	3016	havana	lincRNA
AL354994.1	ENSG00000232252	13	86060812	110077	havana	lincRNA
AL355001.2	ENSG00000275964	13	19863857	1190	havana	lincRNA
AL355073.1	ENSG00000259483	14	-56310761	7271	havana	lincRNA
AL355075.3	ENSG00000258908	14	-20477089	2300	havana	lincRNA
AL355076.2	ENSG00000258760	14	-65318790	82310	havana	lincRNA
AL355095.1	ENSG00000258683	14	-82796221	7743	havana	lincRNA
AL355096.1	ENSG00000258460	14	-101334331	1815	havana	lincRNA
AL355097.1	ENSG00000258379	14	-97789256	2691	havana	lincRNA
AL355102.3	ENSG00000258729	14	-96276723	1677	ensembl_havana	lincRNA
AL355103.1	ENSG00000258803	14	56514330	36978	havana	lincRNA
AL355112.1	ENSG00000257472	14	-31930146	4345	havana	lincRNA
AL355297.3	ENSG00000271265	6	-156774662	445	havana	lincRNA
AL355300.1	ENSG00000227475	10	-36089389	303	havana	lincRNA
AL355303.1	ENSG00000231039	10	5234357	29050	havana	lincRNA
AL355304.1	ENSG00000232618	6	142950210	6435	havana	lincRNA
AL355306.2	ENSG00000237480	1	105956693	167870	havana	lincRNA
AL355314.1	ENSG00000223800	10	55468326	895	havana	lincRNA
AL355314.2	ENSG00000228048	10	55506218	6998	havana	lincRNA
AL355338.1	ENSG00000274605	13	-100088848	2817	havana	lincRNA
AL355339.1	ENSG00000226140	10	16278700	17157	havana	lincRNA
AL355340.1	ENSG00000236799	10	114994656	1936	havana	lincRNA
AL355353.1	ENSG00000270761	6	-47477572	329	havana	lincRNA
AL355376.1	ENSG00000236716	10	28743744	918	havana	lincRNA
AL355390.1	ENSG00000177596	13	-74419115	6158	havana	lincRNA
AL355390.2	ENSG00000281167	13	74434537	120977	havana	lincRNA
AL355432.1	ENSG00000254396	9	27102629	2098	havana	lincRNA
AL355478.1	ENSG00000235221	13	69311332	10768	havana	lincRNA
AL355482.1	ENSG00000224810	1	-182069253	6576	havana	lincRNA
AL355482.2	ENSG00000225982	1	182086550	3561	havana	lincRNA
AL355493.2	ENSG00000260151	10	27343435	1481	havana	lincRNA
AL355497.2	ENSG00000235972	6	-150042033	1486	havana	lincRNA
AL355500.1	ENSG00000236303	10	130439066	44087	havana	lincRNA
AL355512.1	ENSG00000273143	10	-110496204	67364	havana	lincRNA
AL355516.1	ENSG00000231358	13	-18923765	1876	havana	lincRNA
AL355526.1	ENSG00000230714	1	218031834	1825	havana	lincRNA
AL355537.1	ENSG00000224190	10	128912878	3392	havana	lincRNA
AL355537.2	ENSG00000232985	10	-128960062	1290	havana	lincRNA
AL355578.1	ENSG00000272515	13	-87609234	1327	havana	lincRNA
AL355592.1	ENSG00000225050	9	-118705960	18208	havana	lincRNA
AL355596.1	ENSG00000259828	6	141447010	3995	havana	lincRNA
AL355601.1	ENSG00000234692	9	-115254251	1713	havana	lincRNA
AL355602.1	ENSG00000284694	1	-4484375	5244	havana	lincRNA
AL355607.1	ENSG00000228216	9	-90965393	8133	havana	lincRNA
AL355607.2	ENSG00000260454	9	90997053	4817	havana	lincRNA
AL355674.1	ENSG00000227809	9	74371530	11999	havana	lincRNA
AL355773.1	ENSG00000258784	14	55748207	24995	havana	lincRNA
AL355810.1	ENSG00000275248	13	109805316	551	havana	lincRNA
AL355834.1	ENSG00000259008	14	57355445	3964	havana	lincRNA
AL355838.1	ENSG00000259035	14	81741001	289347	havana	lincRNA
AL355916.1	ENSG00000250548	14	-61570653	14340	havana	lincRNA
AL355922.1	ENSG00000136315	14	20919360	938	havana	lincRNA
AL355922.4	ENSG00000258772	14	-20928580	11814	havana	lincRNA
AL355922.5	ENSG00000258918	14	-20936255	38270	havana	lincRNA
AL355974.1	ENSG00000274331	13	-109986565	1707	havana	lincRNA
AL355974.2	ENSG00000275830	13	-110057331	69234	havana	lincRNA
AL355974.3	ENSG00000276269	13	-110031567	466	havana	lincRNA
AL355989.1	ENSG00000234973	10	-43778825	1263	havana	lincRNA
AL356010.2	ENSG00000234464	1	238276036	10979	havana	lincRNA
AL356019.2	ENSG00000258768	14	-20264308	3828	havana	lincRNA
AL356056.1	ENSG00000229227	10	46597917	14236	havana	lincRNA
AL356056.3	ENSG00000272430	10	46632386	3085	havana	lincRNA
AL356108.1	ENSG00000236230	1	-222387434	298265	havana	lincRNA
AL356124.1	ENSG00000226149	6	-129552587	25961	havana	lincRNA
AL356130.1	ENSG00000276687	6	-909006	3561	havana	lincRNA
AL356130.2	ENSG00000278343	6	-962272	3948	havana	lincRNA
AL356133.2	ENSG00000253400	9	26801732	4129	havana	lincRNA
AL356157.1	ENSG00000234580	10	-44602104	10896	havana	lincRNA
AL356234.2	ENSG00000283265	6	137693067	7347	havana	lincRNA
AL356258.1	ENSG00000272381	10	31187882	74027	havana	lincRNA
AL356259.1	ENSG00000229791	13	-19409529	1487	havana	lincRNA
AL356272.1	ENSG00000227240	1	194149472	49221	havana	lincRNA
AL356275.1	ENSG00000284237	1	207959291	10037	havana	lincRNA
AL356277.2	ENSG00000224583	6	74642383	9618	havana	lincRNA
AL356277.3	ENSG00000272243	6	-74734279	204031	havana	lincRNA
AL356289.1	ENSG00000226133	1	48050658	41077	havana	lincRNA
AL356289.2	ENSG00000231413	1	-48082196	3409	havana	lincRNA
AL356309.1	ENSG00000226078	9	126527617	2725	havana	lincRNA
AL356309.2	ENSG00000233721	9	126516416	2391	havana	lincRNA
AL356310.1	ENSG00000228792	1	-211642867	6961	havana	lincRNA
AL356361.2	ENSG00000231979	1	-239916955	1516	havana	lincRNA
AL356364.1	ENSG00000238232	1	219557191	509	havana	lincRNA
AL356414.1	ENSG00000205300	20	-4075165	5013	havana	lincRNA
AL356417.1	ENSG00000224478	6	159107790	8262	havana	lincRNA
AL356421.2	ENSG00000226594	6	-47740741	10914	havana	lincRNA
AL356441.1	ENSG00000236206	1	165598462	24868	havana	lincRNA
AL356476.1	ENSG00000223381	10	108710517	128845	havana	lincRNA
AL356479.1	ENSG00000228971	1	95510115	272226	havana	lincRNA
AL356488.2	ENSG00000270066	1	109100192	426	havana	lincRNA
AL356489.1	ENSG00000227301	9	33719689	2865	havana	lincRNA
AL356489.2	ENSG00000260947	9	33697458	3527	havana	lincRNA
AL356515.1	ENSG00000276527	13	-44715393	30906	havana	lincRNA
AL356580.1	ENSG00000270725	13	97939355	14183	havana	lincRNA
AL356608.1	ENSG00000272912	10	102914584	819	havana	lincRNA
AL356740.1	ENSG00000267868	13	-112966131	1296	havana	lincRNA
AL356753.1	ENSG00000229569	10	-79003803	3319	havana	lincRNA
AL356804.1	ENSG00000259033	14	70275295	16563	havana	lincRNA
AL356961.1	ENSG00000260385	13	112083548	1922	havana	lincRNA
AL357052.1	ENSG00000231662	6	-19321021	30702	havana	lincRNA
AL357054.2	ENSG00000271727	6	711532	39196	havana	lincRNA
AL357054.3	ENSG00000271911	6	761674	18973	havana	lincRNA
AL357054.4	ENSG00000272463	6	-711405	2813	havana	lincRNA
AL357055.3	ENSG00000238198	1	-113073105	61418	havana	lincRNA
AL357060.1	ENSG00000230533	6	137673377	90606	havana	lincRNA
AL357078.1	ENSG00000231485	1	-65067737	1110	havana	lincRNA
AL357078.3	ENSG00000272506	1	-65004087	617	havana	lincRNA
AL357127.1	ENSG00000234542	10	123574226	9540	havana	lincRNA
AL357153.1	ENSG00000245466	14	-70641298	32500	havana	lincRNA
AL357153.2	ENSG00000257759	14	-70547464	121652	havana	lincRNA
AL357153.3	ENSG00000259115	14	-70641204	47890	havana	lincRNA
AL357172.1	ENSG00000259044	14	-85239474	36625	havana	lincRNA
AL357500.1	ENSG00000225750	1	-29146994	2500	havana	lincRNA
AL357507.1	ENSG00000223786	6	74069450	621276	havana	lincRNA
AL357509.1	ENSG00000284653	1	18015711	29900	havana	lincRNA
AL357514.1	ENSG00000232299	6	-112481636	5098	havana	lincRNA
AL357518.1	ENSG00000271897	6	11607551	429	havana	lincRNA
AL357552.2	ENSG00000228423	1	-8807051	1191	havana	lincRNA
AL357558.1	ENSG00000228503	20	47958021	581	havana	lincRNA
AL357558.2	ENSG00000234967	20	47950798	1256	havana	lincRNA
AL357793.1	ENSG00000226640	1	193678893	48141	havana	lincRNA
AL357793.2	ENSG00000237011	1	-193688429	4183	havana	lincRNA
AL357832.1	ENSG00000231178	6	-159354673	751	havana	lincRNA
AL357833.1	ENSG00000233321	10	-3502838	15944	havana	lincRNA
AL357833.2	ENSG00000236892	10	-3537031	4937	havana	lincRNA
AL357873.1	ENSG00000231606	1	-14223118	1227	havana	lincRNA
AL358072.1	ENSG00000271427	1	-117365473	574	havana	lincRNA
AL358215.2	ENSG00000282887	1	110472542	2437	havana	lincRNA
AL358234.1	ENSG00000237128	10	-28495813	62805	havana	lincRNA
AL358292.1	ENSG00000259061	14	86936639	52485	havana	lincRNA
AL358332.1	ENSG00000258942	14	-51385603	40689	havana	lincRNA
AL358334.2	ENSG00000258711	14	-50962002	5743	havana	lincRNA
AL358335.2	ENSG00000258751	14	-48491767	95259	havana	lincRNA
AL358393.1	ENSG00000225359	1	-181191149	678	havana	lincRNA
AL358394.1	ENSG00000227683	10	-45181427	17199	havana	lincRNA
AL358472.2	ENSG00000272654	1	153977742	1417	havana	lincRNA
AL358613.2	ENSG00000279607	10	93071971	1494	havana	lincRNA
AL358779.1	ENSG00000231678	9	-108703092	1722	havana	lincRNA
AL358876.2	ENSG00000233645	1	-8220529	2339	havana	lincRNA
AL358933.1	ENSG00000261839	6	28136848	2829	havana	lincRNA
AL358972.1	ENSG00000226739	6	-164348644	2155	havana	lincRNA
AL358975.1	ENSG00000233086	9	-79532342	26538	havana	lincRNA
AL359081.1	ENSG00000223344	1	-191890229	31522	havana	lincRNA
AL359091.2	ENSG00000272593	9	128391460	555	havana	lincRNA
AL359182.2	ENSG00000230013	9	-104991781	985	havana	lincRNA
AL359195.1	ENSG00000235858	10	80333770	655	havana	lincRNA
AL359232.1	ENSG00000258561	14	-66509394	296584	havana	lincRNA
AL359237.1	ENSG00000258807	14	-87872291	161872	havana	lincRNA
AL359238.1	ENSG00000258600	14	-83018144	1038	havana	lincRNA
AL359258.1	ENSG00000238122	1	-108273689	12493	havana	lincRNA
AL359313.1	ENSG00000236366	6	-142637889	111434	havana	lincRNA
AL359317.1	ENSG00000258520	14	-69260567	21401	havana	lincRNA
AL359317.2	ENSG00000258957	14	-69214092	31072	havana	lincRNA
AL359378.1	ENSG00000232234	6	8329654	12800	havana	lincRNA
AL359378.2	ENSG00000234763	6	-8343021	1084	havana	lincRNA
AL359382.1	ENSG00000230205	6	-148137404	3595	havana	lincRNA
AL359397.1	ENSG00000258857	14	50397012	1332	havana	lincRNA
AL359397.2	ENSG00000259071	14	-50327909	1383	havana	lincRNA
AL359458.1	ENSG00000226707	6	-49824782	1070	havana	lincRNA
AL359502.1	ENSG00000226134	13	-97677963	2952	havana	lincRNA
AL359504.2	ENSG00000271576	1	-84077931	1600	havana	lincRNA
AL359513.1	ENSG00000278238	13	-52455331	556	havana	lincRNA
AL359547.1	ENSG00000237468	6	-146598931	4415	havana	lincRNA
AL359551.1	ENSG00000231877	1	238485444	52860	havana	lincRNA
AL359636.3	ENSG00000233616	9	-122402906	1936	havana	lincRNA
AL359643.2	ENSG00000271978	6	-5054423	22667	havana	lincRNA
AL359643.3	ENSG00000272142	6	5029971	13477	havana	lincRNA
AL359649.1	ENSG00000204398	13	111588200	84407	havana	lincRNA
AL359682.1	ENSG00000258497	14	101257331	20986	havana	lincRNA
