Gene stable ID	Gene name	Chromosome name	Gene start	Gene end	Strand
ENSG00000204669	C9orf57	9	72051376	72072721	-1
ENSG00000235194	PPP1R3E	14	23295643	23302848	-1
ENSG00000258643	BCL2L2-PABPN1	14	23306835	23325369	1
ENSG00000132514	CLEC10A	17	7074537	7080307	-1
ENSG00000196792	STRN3	14	30893799	31026401	-1
ENSG00000277361	OCA2	CHR_HSCHR15_4_CTG8	27871154	28099370	-1
ENSG00000135636	DYSF	2	71453722	71686768	1
ENSG00000124222	STX16	20	58651253	58679526	1
ENSG00000144566	RAB5A	3	19947079	19985175	1
ENSG00000164631	ZNF12	7	6688433	6706923	-1
ENSG00000206366	ZBTB12	CHR_HSCHR6_MHC_QBL_CTG1	31889987	31892374	-1
ENSG00000118007	STAG1	3	136336233	136752403	-1
ENSG00000260643	AC092718.3	16	81053587	81096296	-1
ENSG00000241253	CFB	CHR_HSCHR6_MHC_QBL_CTG1	31936032	31942466	1
ENSG00000165055	METTL2B	7	128476729	128506602	1
ENSG00000103121	CMC2	16	80966448	81020270	-1
ENSG00000180660	MAB21L1	13	35474182	35477209	-1
ENSG00000121864	ZNF639	3	179322991	179338583	1
ENSG00000120053	GOT1	10	99396870	99430624	-1
ENSG00000019485	PRDM11	11	45095806	45235110	1
ENSG00000159337	PLA2G4D	15	42067009	42094554	-1
ENSG00000108055	SMC3	10	110567691	110604636	1
ENSG00000103222	ABCC1	16	15949577	16143074	1
ENSG00000055732	MCOLN3	1	85018082	85048499	-1
ENSG00000238134	EHMT2	CHR_HSCHR6_MHC_MCF_CTG1	31956231	31974166	-1
ENSG00000074410	CA12	15	63321378	63382161	-1
ENSG00000185739	SRL	16	4189374	4242080	-1
ENSG00000099917	MED15	22	20495913	20587632	1
ENSG00000110931	CAMKK2	12	121237691	121298308	-1
ENSG00000133026	MYH10	17	8474205	8630761	-1
ENSG00000183067	IGSF5	21	39745407	39802096	1
ENSG00000177119	ANO6	12	45215987	45440404	1
ENSG00000091704	CPA1	7	130380339	130388114	1
ENSG00000078369	GNB1	1	1785285	1891117	-1
ENSG00000078018	MAP2	2	209424058	209734118	1
ENSG00000120899	PTK2B	8	27311482	27459391	1
ENSG00000070950	RAD18	3	8775402	8963773	-1
ENSG00000176692	FOXC2	16	86567251	86569728	1
ENSG00000243147	MRPL33	2	27771717	27988087	1
ENSG00000100105	PATZ1	22	31325804	31346232	-1
ENSG00000176678	FOXL1	16	86576368	86582160	1
ENSG00000116183	PAPPA2	1	176463171	176845605	1
ENSG00000119919	NKX2-3	10	99532933	99536524	1
ENSG00000137225	CAPN11	6	44158811	44184402	1
ENSG00000069431	ABCC9	12	21797401	21942529	-1
ENSG00000156140	ADAMTS3	4	72280969	72569386	-1
ENSG00000171174	RBKS	2	27781364	27891098	-1
ENSG00000162643	WDR63	1	84999147	85133138	1
ENSG00000116785	CFHR3	1	196774795	196795406	1
ENSG00000099995	SF3A1	22	30331988	30356947	-1
ENSG00000244462	RBM12	20	35648925	35664956	-1
ENSG00000166455	C16orf46	16	81053497	81077267	-1
ENSG00000100100	PIK3IP1	22	31281593	31292534	-1
ENSG00000137825	ITPKA	15	41493393	41503551	1
ENSG00000206372	C2	CHR_HSCHR6_MHC_QBL_CTG1	31888164	31936056	1
ENSG00000101198	NKAIN4	20	63240784	63272694	-1
ENSG00000196811	CHRNG	2	232539727	232546403	1
ENSG00000180914	OXTR	3	8750408	8769628	-1
ENSG00000147251	DOCK11	X	118495898	118686163	1
ENSG00000157060	SHCBP1L	1	182899865	182953525	-1
ENSG00000272897	AL109827.1	20	35632340	35674544	-1
ENSG00000125995	ROMO1	20	35699272	35700984	1
ENSG00000156304	SCAF4	21	31671033	31732075	-1
ENSG00000166908	PIP4K2C	12	57591174	57603418	1
ENSG00000182533	CAV3	3	8733800	8841808	1
ENSG00000135245	HILPDA	7	128455849	128458418	1
ENSG00000139832	RAB20	13	110523066	110561733	-1
ENSG00000131238	PPT1	1	40071461	40097727	-1
ENSG00000125046	SSUH2	3	8619400	8745040	-1
ENSG00000099999	RNF215	22	30368811	30421771	-1
ENSG00000136205	TNS3	7	47275154	47582558	-1
ENSG00000134318	ROCK2	2	11179761	11348330	-1
ENSG00000262179	MYMX	6	44216939	44218236	1
ENSG00000214078	CPNE1	20	35626031	35664956	-1
ENSG00000139174	PRICKLE1	12	42456757	42590355	-1
ENSG00000168913	ENHO	9	34521040	34523041	-1
ENSG00000077264	PAK3	X	110944285	111227361	1
ENSG00000155287	SLC25A28	10	99610522	99620609	-1
ENSG00000213995	NAXD	13	110615460	110639993	1
ENSG00000221909	FAM200A	7	99546308	99558536	-1
ENSG00000187860	CCDC157	22	30356635	30378658	1
ENSG00000144908	ALDH1L1	3	126103562	126197994	-1
ENSG00000135541	AHI1	6	135283532	135497776	-1
ENSG00000244219	TMEM225B	7	99598066	99610813	1
ENSG00000186575	NF2	22	29603556	29698598	1
ENSG00000039123	SKIV2L2	5	55307760	55425581	1
ENSG00000177694	NAALADL2	3	174438573	175810552	1
ENSG00000114054	PCCB	3	136250306	136337896	1
ENSG00000132622	HSPA12B	20	3732667	3753111	1
ENSG00000249590	AC004832.3	22	30409255	30428990	1
ENSG00000272647	AC005020.2	7	99558695	99607810	1
ENSG00000197343	ZNF655	7	99558406	99576453	1
ENSG00000275031	METRNL	CHR_HSCHR17_1_CTG9	83077507	83097050	1
ENSG00000242114	MTFP1	22	30425530	30429053	1
ENSG00000143570	SLC39A1	1	153959099	153968184	-1
ENSG00000166579	NDEL1	17	8413131	8490411	1
ENSG00000104237	RP1	8	54554361	54871720	1
ENSG00000283516	AC022167.5	16	8881634	8885351	1
ENSG00000221944	TIGD1	2	232547968	232550592	-1
ENSG00000136383	ALPK3	15	84816680	84873482	1
ENSG00000144224	UBXN4	2	135741619	135785055	1
ENSG00000169021	UQCRFS1	19	29205321	29213541	-1
ENSG00000231003	MPIG6B	CHR_HSCHR6_MHC_SSTO_CTG1	31709355	31717471	1
ENSG00000115468	EFHD1	2	232606057	232682781	1
ENSG00000100003	SEC14L2	22	30396857	30425317	1
ENSG00000102225	CDK16	X	47217860	47229997	1
ENSG00000272410	AC022384.1	3	10249372	10285796	1
ENSG00000197641	SERPINB13	18	63586989	63604639	1
ENSG00000067113	PLPP1	5	55424854	55535050	-1
ENSG00000157017	GHRL	3	10285675	10292947	-1
ENSG00000186470	BTN3A2	6	26365159	26378320	1
ENSG00000140941	MAP1LC3B	16	87383995	87404779	1
ENSG00000112619	PRPH2	6	42696600	42722574	-1
ENSG00000229767	DDR1	CHR_HSCHR6_MHC_APD_CTG1	30949136	30953340	1
ENSG00000073464	CLCN4	X	10156945	10237660	1
ENSG00000135930	EIF4E2	2	232550052	232583644	1
ENSG00000274891	TRAPPC12	CHR_HSCHR2_1_CTG1	3401777	3486461	1
ENSG00000232421	TUBB	CHR_HSCHR6_MHC_SSTO_CTG1	30712452	30717677	1
ENSG00000144476	ACKR3	2	236567787	236582358	1
ENSG00000100316	RPL3	22	39312882	39320389	-1
ENSG00000076321	KLHL20	1	173714941	173786702	1
ENSG00000103264	FBXO31	16	87326987	87392142	-1
ENSG00000111837	MAK	6	10762723	10838555	-1
ENSG00000183036	PCP4	21	39867317	39929397	1
ENSG00000229353	TNXB	CHR_HSCHR6_MHC_QBL_CTG1	31998796	32043729	-1
ENSG00000107447	DNTT	10	96304396	96338564	1
ENSG00000196151	WDSUB1	2	159235793	159286799	-1
ENSG00000177414	UBE2U	1	64203627	64267368	1
ENSG00000230885	MOG	CHR_HSCHR6_MHC_MANN_CTG1	29656505	29671893	1
ENSG00000143578	CREB3L4	1	153967534	153974363	1
ENSG00000278211	TRIM69	CHR_HSCHR15_3_CTG8	44729020	44767863	1
ENSG00000234280	C6orf10	CHR_HSCHR6_MHC_COX_CTG1	32241266	32320157	-1
ENSG00000087274	ADD1	4	2843857	2930076	1
ENSG00000274588	DGKK	X	50365409	50470738	-1
ENSG00000163902	RPN1	3	128619970	128681075	-1
ENSG00000260456	C16orf95	16	87083562	87317420	-1
ENSG00000171208	NETO2	16	47077703	47143997	-1
ENSG00000235925	LY6G6C	CHR_HSCHR6_MHC_SSTO_CTG1	31709409	31712606	-1
ENSG00000185758	CLDN24	4	183321764	183322426	-1
ENSG00000049249	TNFRSF9	1	7915894	7943165	-1
ENSG00000117602	RCAN3	1	24502351	24541040	1
ENSG00000131152	AC010531.1	16	87302876	87334273	-1
ENSG00000019505	SYT13	11	45240301	45286319	-1
ENSG00000173040	EVC2	4	5542772	5709548	-1
ENSG00000122756	CNTFR	9	34551432	34590140	-1
ENSG00000277291	KRTAP5-5	CHR_HSCHR11_1_CTG6	1635485	1636417	1
ENSG00000149489	ROM1	11	62611722	62615120	1
ENSG00000141428	C18orf21	18	35972083	35979286	1
ENSG00000005893	LAMP2	X	120427827	120469365	-1
ENSG00000187135	VSTM2B	19	29526499	29564479	1
ENSG00000278362	NCR1	CHR_HSCHR19LRC_COX2_CTG3_1	54576966	54586961	1
ENSG00000149499	EML3	11	62602218	62612765	-1
ENSG00000157014	TATDN2	3	10248023	10281218	1
ENSG00000214706	IFRD2	3	50287732	50292918	-1
ENSG00000168453	HR	8	22114415	22133384	-1
ENSG00000206353	SKIV2L	CHR_HSCHR6_MHC_QBL_CTG1	31949457	31960128	1
ENSG00000124659	TBCC	6	42744481	42746096	-1
ENSG00000153157	SYCP2L	6	10886831	10979320	1
ENSG00000169885	CALML6	1	1914827	1917296	1
ENSG00000047056	WDR37	10	1049538	1132297	1
ENSG00000185149	NPY2R	4	155208629	155217078	1
ENSG00000080910	CFHR2	1	196943772	196959226	1
ENSG00000101464	PIGU	20	34560542	34698790	-1
ENSG00000112624	BICRAL	6	42746958	42868560	1
ENSG00000139168	ZCRB1	12	42312078	42326118	-1
ENSG00000164114	MAP9	4	155342658	155376970	-1
ENSG00000157020	SEC13	3	10293131	10321178	-1
ENSG00000076242	MLH1	3	36993332	37050918	1
ENSG00000244414	CFHR1	1	196819757	196832189	1
ENSG00000168386	FILIP1L	3	99830141	100114513	-1
ENSG00000104368	PLAT	8	42175233	42207724	-1
ENSG00000282152	DLGAP2	CHR_HSCHR8_1_CTG1	1487682	1552210	1
ENSG00000205111	CDKL4	2	39175646	39229588	-1
ENSG00000088930	XRN2	20	21303304	21389827	1
ENSG00000198646	NCOA6	20	34689097	34825649	-1
ENSG00000147224	PRPS1	X	107628424	107651026	1
ENSG00000272162	AL024498.2	6	10747794	10930423	1
ENSG00000124479	NDP	X	43948776	43973504	-1
ENSG00000151611	MMAA	4	145618263	145660035	1
ENSG00000280830	ADI1	CHR_HSCHR2_1_CTG1	3498728	3502360	-1
ENSG00000137210	TMEM14B	6	10747759	10852753	1
ENSG00000243496	HLA-DOB	CHR_HSCHR6_MHC_DBB_CTG1	32790888	32795173	-1
ENSG00000134365	CFHR4	1	196850241	196918972	1
ENSG00000130985	UBA1	X	47190861	47215128	1
ENSG00000106355	LSM5	7	32485332	32495283	-1
ENSG00000206579	XKR4	8	55102389	55542054	1
ENSG00000172339	ALG14	1	94974407	95072945	-1
ENSG00000135862	LAMC1	1	183023460	183145592	1
ENSG00000243477	NAT6	3	50296402	50299421	-1
ENSG00000250305	KIAA1456	8	12945642	13031503	1
ENSG00000186086	NBPF6	1	108450282	108471002	1
ENSG00000237495	LY6G5C	CHR_HSCHR6_MHC_MCF_CTG1	31752963	31760319	-1
ENSG00000276911	BX248415.1	1	196819745	196959210	1
ENSG00000243449	C4orf48	4	2041993	2043970	1
ENSG00000186792	HYAL3	3	50292831	50299468	-1
ENSG00000206073	SERPINB4	18	63637259	63644298	-1
ENSG00000146776	ATXN7L1	7	105605067	105876604	-1
ENSG00000014919	COX15	10	99711844	99732100	-1
ENSG00000145283	SLC10A6	4	86823468	86849263	-1
ENSG00000170631	ZNF16	8	144930358	144950888	-1
ENSG00000143543	JTB	1	153974269	153977688	-1
ENSG00000206340	C4A	CHR_HSCHR6_MHC_QBL_CTG1	31972402	31993060	1
ENSG00000219438	FAM19A5	22	48489460	48850912	1
ENSG00000115718	PROC	2	127418427	127429246	1
ENSG00000229861	MRPS18B	CHR_HSCHR6_MHC_MCF_CTG1	30696164	30704850	1
ENSG00000172915	NBEA	13	34942287	35673022	1
ENSG00000147234	FRMPD3	X	107522450	107605251	1
ENSG00000137815	RTF1	15	41408408	41483563	1
ENSG00000108091	CCDC6	10	59788763	59906656	-1
ENSG00000184508	HDDC3	15	90929964	90932569	-1
ENSG00000226187	LY6G6E	CHR_HSCHR6_MHC_SSTO_CTG1	31703097	31704573	-1
ENSG00000125618	PAX8	2	113215997	113278950	-1
ENSG00000239457	HLA-DOB	CHR_HSCHR6_MHC_SSTO_CTG1	32903640	32907925	-1
ENSG00000135587	SMPD2	6	109440763	109443919	1
ENSG00000102053	ZC3H12B	X	65366638	65507887	1
ENSG00000174885	NLRP6	11	278365	285359	1
ENSG00000179958	DCTPP1	16	30423619	30430075	-1
ENSG00000204919	PRR20A	13	57140918	57143939	1
ENSG00000175664	TEX26	13	30932703	30975502	1
ENSG00000105655	ISYNA1	19	18434388	18438301	-1
ENSG00000261740	BOLA2-SMG1P6	16	29443230	29454651	-1
ENSG00000133059	DSTYK	1	205142505	205211566	-1
ENSG00000169429	CXCL8	4	73740506	73743716	1
ENSG00000162494	LRRC38	1	13474977	13514048	-1
ENSG00000079819	EPB41L2	6	130839347	131063322	-1
ENSG00000158528	PPP1R9A	7	94907202	95296415	1
ENSG00000124523	SIRT5	6	13574529	13615158	1
ENSG00000026950	BTN3A1	6	26402237	26415216	1
ENSG00000128829	EIF2AK4	15	39934146	40035591	1
ENSG00000111424	VDR	12	47841537	47943048	-1
ENSG00000155096	AZIN1	8	102826357	102893864	-1
ENSG00000203926	SPANXA2	X	141589435	141590772	1
ENSG00000065989	PDE4A	19	10416773	10469631	1
ENSG00000233670	PIRT	17	10822475	10838445	-1
ENSG00000101452	DHX35	20	38962299	39039723	1
ENSG00000235715	PSMB8	CHR_HSCHR6_MHC_COX_CTG1	32763034	32767021	-1
ENSG00000142871	CYR61	1	85580761	85583962	1
ENSG00000274746	ZNF100	CHR_HSCHR19_2_CTG2	21732245	21777028	-1
ENSG00000196220	SRGAP3	3	8980591	9363053	-1
ENSG00000111670	GNPTAB	12	101745497	101830938	-1
ENSG00000131779	PEX11B	1	145911350	145918837	-1
ENSG00000105397	TYK2	19	10350529	10380676	-1
ENSG00000270898	GPR75-ASB3	2	53670293	53860160	-1
ENSG00000138190	EXOC6	10	92834713	93059493	1
ENSG00000066248	NGEF	2	232878686	233013272	-1
ENSG00000106392	C1GALT1	7	7156934	7248651	1
ENSG00000124713	GNMT	6	42960758	42963880	1
ENSG00000213281	NRAS	1	114704469	114716894	-1
ENSG00000132965	ALOX5AP	13	30713478	30764426	1
ENSG00000114383	TUSC2	3	50320027	50328251	-1
ENSG00000162241	SLC25A45	11	65375192	65383701	-1
ENSG00000214413	BBIP1	10	110898730	110919274	-1
ENSG00000166368	OR2D2	11	6891490	6892599	-1
ENSG00000274764	PRAMEF27	1	13049476	13056491	-1
ENSG00000141404	GNAL	18	11688956	11885685	1
ENSG00000146540	C7orf50	7	996986	1138260	-1
ENSG00000168890	TMEM150A	2	85598548	85603196	-1
ENSG00000157219	HTR5A	7	155070324	155085749	1
ENSG00000188124	OR2AG2	11	6765626	6771976	-1
ENSG00000095739	BAMBI	10	28677342	28682939	1
ENSG00000061656	SPAG4	20	35615892	35621049	1
ENSG00000102100	SLC35A2	X	48903180	48911958	-1
ENSG00000101365	IDH3B	20	2658395	2664219	-1
ENSG00000169189	NSMCE1	16	27224991	27268794	-1
ENSG00000103599	IQCH	15	67254800	67502260	1
ENSG00000110880	CORO1C	12	108645109	108731596	-1
ENSG00000158109	TPRG1L	1	3625002	3630127	1
ENSG00000155666	KDM8	16	27203495	27221768	1
ENSG00000111641	NOP2	12	6556863	6568691	-1
ENSG00000236444	UBE2L5P	13	30422488	30428616	1
ENSG00000135423	GLS2	12	56470944	56488414	-1
ENSG00000171823	FBXL14	12	1565993	1594165	-1
ENSG00000179021	C3orf38	3	88149743	88168729	1
ENSG00000253598	SLC10A5	8	81693607	81696174	-1
ENSG00000179097	HTR1F	3	87990696	87993835	1
ENSG00000187730	GABRD	1	2019298	2030758	1
ENSG00000164743	C8orf48	8	13566843	13568287	1
ENSG00000184811	TUSC5	17	1279663	1300987	1
ENSG00000204256	BRD2	6	32968660	32981505	1
ENSG00000100227	POLDIP3	22	42583721	42614962	-1
ENSG00000101546	RBFA	18	80034358	80046397	1
ENSG00000231679	HLA-DRB3	CHR_HSCHR6_MHC_COX_CTG1	32444128	32457245	-1
ENSG00000122545	7-Sep	7	35800932	35907105	1
ENSG00000228760	BAG6	CHR_HSCHR6_MHC_MANN_CTG1	31678475	31692158	-1
ENSG00000243440	AF130351.1	21	14591930	14658821	-1
ENSG00000144852	NR1I2	3	119780484	119818485	1
ENSG00000187166	H1FNT	12	48328980	48330279	1
ENSG00000241837	ATP5O	21	33903453	33915980	-1
ENSG00000276349	TBC1D3L	CHR_HSCHR17_7_CTG4	37982250	37993199	-1
ENSG00000095596	CYP26A1	10	93073475	93077890	1
ENSG00000151612	ZNF827	4	145757627	145938635	-1
ENSG00000186141	POLR3C	1	145824088	145842505	1
ENSG00000237136	C4orf51	4	145680115	145771032	1
ENSG00000156222	SLC28A1	15	84884654	84945796	1
ENSG00000128271	ADORA2A	22	24417879	24442360	1
ENSG00000235387	SPAAR	9	35909483	35937153	1
ENSG00000125999	BPIFB1	20	33273480	33309878	1
ENSG00000078618	NRDC	1	51789191	51878937	-1
ENSG00000277355	KIR2DL4	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1	54789806	54800882	1
ENSG00000206342	STK19	CHR_HSCHR6_MHC_QBL_CTG1	31961552	31971824	1
ENSG00000147437	GNRH1	8	25419260	25424654	-1
ENSG00000106565	TMEM176B	7	150791285	150801360	-1
ENSG00000224143	EHMT2	CHR_HSCHR6_MHC_SSTO_CTG1	31872446	31882289	-1
ENSG00000056972	TRAF3IP2	6	111556454	111606278	-1
ENSG00000056291	NPFFR2	4	72031804	72148067	1
ENSG00000183785	TUBA8	22	18110331	18146554	1
ENSG00000196427	NBPF4	1	108223341	108244081	-1
ENSG00000198183	BPIFA1	20	33235995	33243311	1
ENSG00000281887	GIMAP1-GIMAP5	7	150716668	150743646	1
ENSG00000172288	CDY1	Y	25622162	25624902	1
ENSG00000100068	LRP5L	22	25351418	25405377	-1
ENSG00000099817	POLR2E	19	1086579	1095380	-1
ENSG00000258880	BX248244.1	CHR_HSCHR6_MHC_SSTO_CTG1	31697661	31708679	1
ENSG00000137806	NDUFAF1	15	41387349	41402519	-1
ENSG00000128652	HOXD3	2	176136612	176173102	1
ENSG00000275272	YTHDC1	CHR_HSCHR4_1_CTG9	68310387	68350089	-1
ENSG00000175161	CADM2	3	84958981	86074429	1
ENSG00000133561	GIMAP6	7	150625375	150632648	-1
ENSG00000151692	RNF144A	2	6917392	7068286	1
ENSG00000276420	PRAMEF5	CHR_HSCHR1_2_CTG3	13272778	13282015	1
ENSG00000215910	C1orf167	1	11761787	11789585	1
ENSG00000101040	ZMYND8	20	47209214	47356889	-1
ENSG00000071282	LMCD1	3	8501707	8574673	1
ENSG00000104626	ERI1	8	9002147	9116746	1
ENSG00000122966	CIT	12	119685790	119877291	-1
ENSG00000165338	HECTD2	10	91409280	91514829	1
ENSG00000232948	DEFB130A	8	12310962	12318316	-1
ENSG00000111846	GCNT2	6	10492223	10629368	1
ENSG00000274947	KIR2DS4	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1	54832654	54848283	1
ENSG00000273793	DUSP8	CHR_HSCHR11_1_CTG6	1559754	1577630	-1
ENSG00000101665	SMAD7	18	48919853	48950711	-1
ENSG00000166664	CHRFAM7A	15	30357766	30393849	-1
ENSG00000135108	FBXO21	12	117141988	117190531	-1
ENSG00000100307	CBX7	22	39120167	39152674	-1
ENSG00000277594	DDX52	CHR_HSCHR17_7_CTG4	37614320	37648026	-1
ENSG00000221977	OR4E2	14	21653835	21667642	1
ENSG00000124209	RAB22A	20	58309696	58367507	1
ENSG00000178567	EPM2AIP1	3	36985043	36993168	-1
ENSG00000164970	FAM219A	9	34398184	34458570	-1
ENSG00000205916	DAZ4	Y	24833843	24907040	1
ENSG00000153391	INO80C	18	35452230	35497991	-1
ENSG00000196584	XRCC2	7	152644779	152676165	-1
ENSG00000159459	UBR1	15	42942897	43106113	-1
ENSG00000232641	MOG	CHR_HSCHR6_MHC_MCF_CTG1	29656787	29672153	1
ENSG00000099785	2-Mar	19	8413270	8439017	1
ENSG00000112599	GUCA1B	6	42184401	42194916	-1
ENSG00000254875	AL845464.1	CHR_HSCHR6_MHC_QBL_CTG1	32111446	32129586	1
ENSG00000143036	SLC44A3	1	94820342	94895246	1
ENSG00000185507	IRF7	11	612553	615999	-1
ENSG00000174099	MSRB3	12	65278643	65488244	1
ENSG00000185594	SPATA8	15	96783389	96785615	1
ENSG00000254405	MSH5-SAPCD1	CHR_HSCHR6_MHC_COX_CTG1	31727419	31752228	1
ENSG00000117394	SLC2A1	1	42925375	42959173	-1
ENSG00000005339	CREBBP	16	3725054	3880726	-1
ENSG00000143258	USP21	1	161159450	161165723	1
ENSG00000048471	SNX29	16	11976737	12574289	1
ENSG00000135318	NT5E	6	85449584	85495791	1
ENSG00000236418	HLA-DQA1	CHR_HSCHR6_MHC_DBB_CTG1	32606510	32628863	1
ENSG00000156299	TIAM1	21	31118416	31559977	-1
ENSG00000260734	AC010547.4	16	71430262	71433376	-1
ENSG00000137992	DBT	1	100186919	100249834	-1
ENSG00000137394	TRIM10	CHR_HSCHR6_MHC_QBL_CTG1	30141481	30150469	-1
ENSG00000105642	KCNN1	19	17951293	18000080	1
ENSG00000136696	IL36B	2	113022091	113052867	-1
ENSG00000125780	TGM3	20	2296001	2341078	1
ENSG00000274143	KIR2DL5A	CHR_HSCHR19LRC_COX2_CTG3_1	54476583	54485924	1
ENSG00000262594	KRTAP9-9	CHR_HSCHR17_6_CTG4	41244014	41244994	1
ENSG00000168071	CCDC88B	11	64340223	64357534	1
ENSG00000169860	P2RY1	3	152834693	152841439	1
ENSG00000153989	NUS1	6	117675502	117710640	1
ENSG00000094975	SUCO	1	172532349	172611833	1
ENSG00000275211	CYP2D6	CHR_HSCHR22_3_CTG1	42126495	42130902	-1
ENSG00000188338	SLC38A3	3	50205246	50221486	1
ENSG00000230341	PPP1R18	CHR_HSCHR6_MHC_APD_CTG1	30740303	30751809	-1
ENSG00000231068	KRTAP21-3	21	30718525	30718777	-1
ENSG00000184724	KRTAP6-1	21	30613431	30613930	-1
ENSG00000117528	ABCD3	1	94418455	94518666	1
ENSG00000123415	SMUG1	12	54121277	54189008	-1
ENSG00000185305	ARL15	5	53883945	54310582	-1
ENSG00000137962	ARHGAP29	1	94148988	94275068	-1
ENSG00000237649	KIFC1	6	33391536	33409924	1
ENSG00000258315	C17orf49	17	7014495	7017525	1
ENSG00000140829	DHX38	16	72093562	72112912	1
ENSG00000166128	RAB8B	15	63189469	63267782	1
ENSG00000117114	ADGRL2	1	81306160	81992436	1
ENSG00000107295	SH3GL2	9	17579082	17797129	1
ENSG00000275113	GAGE2E	X	49341192	49345922	1
ENSG00000126709	IFI6	1	27666061	27672218	-1
ENSG00000163286	ALPPL2	2	232406843	232410714	1
ENSG00000128266	GNAZ	22	23070361	23125037	1
ENSG00000137337	MDC1	6	30699807	30717889	-1
ENSG00000163798	SLC4A1AP	2	27663471	27694976	1
ENSG00000100218	RSPH14	22	23059415	23145021	-1
ENSG00000102103	PQBP1	X	48897912	48903143	1
ENSG00000138095	LRPPRC	2	43886508	43996005	-1
ENSG00000180370	PAK2	3	196739857	196832647	1
ENSG00000139797	RNF113B	13	98175785	98177265	-1
ENSG00000133119	RFC3	13	33818049	33966558	1
ENSG00000198431	TXNRD1	12	104215779	104350305	1
ENSG00000180917	CMTR2	16	71281389	71289715	-1
ENSG00000100867	DHRS2	14	23630115	23645639	1
ENSG00000138018	SELENOI	2	26308547	26395891	1
ENSG00000125861	GFRA4	20	3659292	3663399	-1
ENSG00000118971	CCND2	12	4273772	4305350	1
ENSG00000105963	ADAP1	7	897901	955407	-1
ENSG00000125846	ZNF133	20	18288283	18316996	1
ENSG00000140474	ULK3	15	74836116	74843346	-1
ENSG00000135898	GPR55	2	230907318	230961066	-1
ENSG00000128607	KLHDC10	7	130070510	130135720	1
ENSG00000164535	DAGLB	7	6409126	6484190	-1
ENSG00000274332	LRRC37A2	CHR_HSCHR17_1_CTG5	45505209	45550562	-1
ENSG00000176714	CCDC121	2	27625639	27629012	-1
ENSG00000111707	SUDS3	12	118376380	118418031	1
ENSG00000188501	LCTL	15	66547179	66565979	-1
ENSG00000214562	NUTM2D	10	87357668	87370695	1
ENSG00000147613	PSKH2	8	86048373	86088621	-1
ENSG00000198522	GPN1	2	27628247	27651508	1
ENSG00000170044	ZPLD1	3	102099244	102479841	1
ENSG00000069329	VPS35	16	46656132	46689518	-1
ENSG00000004700	RECQL	12	21468911	21501669	-1
ENSG00000237671	GAGE12C	X	49532211	49539538	1
ENSG00000198862	LTN1	21	28928144	28992956	-1
ENSG00000197558	SSPO	7	149776042	149833979	1
ENSG00000147614	ATP6V0D2	8	85987323	86154228	1
ENSG00000205531	NAP1L4	11	2944431	2992377	-1
ENSG00000149021	SCGB1A1	11	62405103	62423195	1
ENSG00000274406	KIR2DS4	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1	54832654	54848284	1
ENSG00000122870	BICC1	10	58513140	58831437	1
ENSG00000227488	GAGE12D	X	49541767	49549094	1
ENSG00000273518	KIR3DL1	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1	54816451	54830756	1
ENSG00000276950	GSTTP1	22	23998401	24005453	-1
ENSG00000178031	ADAMTSL1	9	17906563	18910950	1
ENSG00000277971	AC007731.5	22	20429241	20446620	-1
ENSG00000124257	NEURL2	20	45888625	45891287	-1
ENSG00000276971	TRPV6	CHR_HSCHR7_2_CTG6	142932365	142946922	-1
ENSG00000136279	DBNL	7	44044640	44069456	1
ENSG00000276559	BAAT	CHR_HSCHR9_1_CTG5	101371093	101381063	-1
ENSG00000135903	PAX3	2	222199888	222298996	-1
ENSG00000186970	KRTAP15-1	21	30440275	30440945	1
ENSG00000198390	KRTAP13-1	21	30396074	30396822	1
ENSG00000160691	SHC1	1	154962298	154974395	-1
ENSG00000284393	AC092111.3	12	8138140	8175320	1
ENSG00000168612	ZSWIM1	20	45881227	45885266	1
ENSG00000126768	TIMM17B	X	48893447	48898143	-1
ENSG00000166295	ANAPC16	10	72216000	72235860	1
ENSG00000120332	TNN	1	175067858	175148066	1
ENSG00000275262	KIR3DL2	CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1	54850443	54867215	1
ENSG00000142327	RNPEPL1	2	240565804	240581372	1
ENSG00000197745	SCGB1D4	11	62296277	62299064	-1
ENSG00000186908	ZDHHC17	12	76763588	76853696	1
ENSG00000054796	SPO11	20	57329759	57343994	1
ENSG00000123407	HOXC12	12	53954834	53958956	1
ENSG00000040608	RTN4R	22	20241415	20283246	-1
ENSG00000144362	PHOSPHO2	2	169694454	169701708	1
ENSG00000144909	OSBPL11	3	125528858	125595090	-1
ENSG00000215274	GAGE10	X	49303669	49319844	1
ENSG00000101440	ASIP	20	34194569	34269344	1
ENSG00000230961	MSH5	CHR_HSCHR6_MHC_MANN_CTG1	31779445	31786880	1
ENSG00000162755	KLHDC9	1	161098361	161100346	1
ENSG00000111249	CUX2	12	111034024	111350554	1
ENSG00000127989	MTERF1	7	91692008	91880720	-1
ENSG00000188042	ARL4C	2	234493041	234497053	-1
ENSG00000018236	CNTN1	12	40692442	41072418	1
