name	ensembl_id	chromosome	position	length	source	type
Sult1c2	ENSMUSG00000023122	17	-53846339	16702	ensembl_havana	protein_coding
Sult1d1	ENSMUSG00000029273	5	-87569027	14382	ensembl_havana	protein_coding
Sult1e1	ENSMUSG00000029272	5	-87591594	15625	ensembl_havana	protein_coding
Sult2a1	ENSMUSG00000078798	7	-13837409	41163	ensembl_havana	protein_coding
Sult2a2	ENSMUSG00000070811	7	13733504	46131	ensembl_havana	protein_coding
Sult2a3	ENSMUSG00000074375	7	-14123044	55598	ensembl_havana	protein_coding
Sult2a4	ENSMUSG00000074377	7	-13989607	79931	ensembl_havana	protein_coding
Sult2a5	ENSMUSG00000078799	7	13623966	46840	ensembl_havana	protein_coding
Sult2a6	ENSMUSG00000070810	7	-14254870	32467	ensembl_havana	protein_coding
Sult2a7	ENSMUSG00000094156	7	-14494230	29179	ensembl_havana	protein_coding
Sult2a8	ENSMUSG00000030378	7	-14446769	36083	ensembl_havana	protein_coding
Sult2b1	ENSMUSG00000003271	7	-45784669	54686	ensembl_havana	protein_coding
Sult3a1	ENSMUSG00000069668	10	33857720	21811	ensembl_havana	protein_coding
Sult3a2	ENSMUSG00000090298	10	-33786704	20280	ensembl_havana	protein_coding
Sult4a1	ENSMUSG00000018865	15	-84105754	29657	ensembl	protein_coding
Sult5a1	ENSMUSG00000000739	8	-123158315	18123	ensembl_havana	protein_coding
Sult6b1	ENSMUSG00000038045	17	-78906992	23054	ensembl_havana	protein_coding
Sult6b2	ENSMUSG00000048473	6	-142804502	19298	ensembl_havana	protein_coding
Sumf1	ENSMUSG00000030101	6	-108185582	78554	ensembl_havana	protein_coding
Sumf2	ENSMUSG00000025538	5	129846985	17064	ensembl_havana	protein_coding
Sumo1	ENSMUSG00000026021	1	-59670834	84276	ensembl_havana	protein_coding
Sumo2	ENSMUSG00000020738	11	-115536276	13174	ensembl_havana	protein_coding
Sumo3	ENSMUSG00000020265	10	77606096	12234	ensembl_havana	protein_coding
Sun1	ENSMUSG00000036817	5	139200636	49203	ensembl_havana	protein_coding
Sun2	ENSMUSG00000042524	15	-79742536	18466	ensembl_havana	protein_coding
Sun3	ENSMUSG00000040985	11	-9048991	32937	ensembl_havana	protein_coding
Sun5	ENSMUSG00000027480	2	-153871084	14896	ensembl_havana	protein_coding
Suox	ENSMUSG00000049858	10	-128674073	4179	ensembl_havana	protein_coding
Supt16	ENSMUSG00000035726	14	-52197239	36820	ensembl	protein_coding
Supt20	ENSMUSG00000027751	3	54692806	35959	ensembl_havana	protein_coding
Supt3	ENSMUSG00000038954	17	44777151	342138	ensembl_havana	protein_coding
Supt4a	ENSMUSG00000020485	11	87737551	6071	ensembl_havana	protein_coding
Supt5	ENSMUSG00000003435	7	-28338746	23855	ensembl_havana	protein_coding
Supt6	ENSMUSG00000002052	11	-78245987	39241	ensembl_havana	protein_coding
Supt7l	ENSMUSG00000053134	5	-31527807	13243	ensembl_havana	protein_coding
Supv3l1	ENSMUSG00000020079	10	-62449738	20529	ensembl_havana	protein_coding
Surf1	ENSMUSG00000015790	2	-26916530	3149	ensembl_havana	protein_coding
Surf2	ENSMUSG00000014873	2	26916366	3816	ensembl_havana	protein_coding
Surf4	ENSMUSG00000014867	2	-26933928	13888	ensembl_havana	protein_coding
Surf6	ENSMUSG00000036160	2	-26902879	14251	ensembl_havana	protein_coding
Susd1	ENSMUSG00000038578	4	-59438633	123950	ensembl_havana	protein_coding
Susd2	ENSMUSG00000006342	10	-75644008	7302	ensembl_havana	protein_coding
Susd3	ENSMUSG00000021384	13	-49248706	18016	ensembl_havana	protein_coding
Susd4	ENSMUSG00000038576	1	182763859	132731	ensembl_havana	protein_coding
Susd5	ENSMUSG00000086596	9	114057139	41588	ensembl_havana	protein_coding
Susd6	ENSMUSG00000021133	12	80790509	90325	ensembl_havana	protein_coding
Suv39h1	ENSMUSG00000039231	X	-8074760	13589	ensembl_havana	protein_coding
Suv39h2	ENSMUSG00000026646	2	-3475031	19216	ensembl_havana	protein_coding
Suz12	ENSMUSG00000017548	11	79993105	41017	ensembl_havana	protein_coding
Sv2a	ENSMUSG00000038486	3	96181150	14370	ensembl_havana	protein_coding
Sv2b	ENSMUSG00000053025	7	-75309262	194368	ensembl_havana	protein_coding
Sv2c	ENSMUSG00000051111	13	-96132577	177983	ensembl_havana	protein_coding
Sva	ENSMUSG00000023289	6	42038393	4457	ensembl_havana	protein_coding
Sval1	ENSMUSG00000029865	6	41951629	4468	ensembl_havana	protein_coding
Sval2	ENSMUSG00000014104	6	41852988	11424	ensembl_havana	protein_coding
Sval3	ENSMUSG00000062833	6	41968139	4950	ensembl_havana	protein_coding
Svbp	ENSMUSG00000028643	4	119195305	5992	ensembl_havana	protein_coding
Svep1	ENSMUSG00000028369	4	-58206859	164417	ensembl_havana	protein_coding
Svil	ENSMUSG00000024236	18	4920539	198759	ensembl_havana	protein_coding
Svip	ENSMUSG00000074093	7	-52006018	8847	ensembl_havana	protein_coding
Svop	ENSMUSG00000042078	5	-114091570	64660	ensembl_havana	protein_coding
Svopl	ENSMUSG00000029830	6	-38046996	63257	ensembl_havana	protein_coding
Svs1	ENSMUSG00000039215	6	48986860	4861	ensembl_havana	protein_coding
Svs2	ENSMUSG00000040132	2	-164238466	2537	ensembl_havana	protein_coding
Svs3a	ENSMUSG00000017003	2	164289267	2232	ensembl_havana	protein_coding
Svs3b	ENSMUSG00000050383	2	-164256640	2277	ensembl_havana	protein_coding
Svs4	ENSMUSG00000016998	2	-164278459	2507	ensembl_havana	protein_coding
Svs5	ENSMUSG00000017004	2	164332739	1656	ensembl_havana	protein_coding
Svs6	ENSMUSG00000017000	2	164316750	1702	ensembl_havana	protein_coding
Swap70	ENSMUSG00000031015	7	110221710	61795	ensembl_havana	protein_coding
Swi5	ENSMUSG00000044627	2	-32288075	9259	ensembl_havana	protein_coding
Swsap1	ENSMUSG00000051238	9	21955754	2509	ensembl_havana	protein_coding
Swt1	ENSMUSG00000052748	1	-151428455	60756	ensembl_havana	protein_coding
Syap1	ENSMUSG00000031357	X	-162888447	31390	ensembl_havana	protein_coding
Sybu	ENSMUSG00000022340	15	-44788063	116204	ensembl	protein_coding
Syce1	ENSMUSG00000025480	7	-140787852	10623	ensembl_havana	protein_coding
Syce1l	ENSMUSG00000033409	8	113643212	12320	ensembl_havana	protein_coding
Syce2	ENSMUSG00000003824	8	84872110	16110	ensembl_havana	protein_coding
Syce3	ENSMUSG00000078938	15	-89410503	20329	ensembl_havana	protein_coding
Sycn	ENSMUSG00000084174	7	28540884	1324	ensembl_havana	protein_coding
Sycp1	ENSMUSG00000027855	3	-102936100	117601	ensembl_havana	protein_coding
Sycp2	ENSMUSG00000060445	2	-178407685	62392	ensembl_havana	protein_coding
Sycp2l	ENSMUSG00000038651	13	41114306	57377	havana	protein_coding
Sycp3	ENSMUSG00000020059	10	88459568	13667	ensembl_havana	protein_coding
Syde1	ENSMUSG00000032714	10	-78591964	7461	ensembl_havana	protein_coding
Syde2	ENSMUSG00000036863	3	145987869	33850	ensembl_havana	protein_coding
Syf2	ENSMUSG00000028821	4	134930897	6650	ensembl_havana	protein_coding
Syk	ENSMUSG00000021457	13	52583172	65619	ensembl_havana	protein_coding
Sympk	ENSMUSG00000023118	7	19024376	30241	ensembl_havana	protein_coding
Syn1	ENSMUSG00000037217	X	-20921004	60493	ensembl_havana	protein_coding
Syn2	ENSMUSG00000009394	6	115134901	147104	ensembl_havana	protein_coding
Syn3	ENSMUSG00000059602	10	-86498896	443771	ensembl_havana	protein_coding
Syna	ENSMUSG00000085957	5	-134560171	2025	ensembl_havana	protein_coding
Synb	ENSMUSG00000047977	14	-69294299	4955	ensembl_havana	protein_coding
Sync	ENSMUSG00000001333	4	129287616	20942	ensembl_havana	protein_coding
Syncrip	ENSMUSG00000032423	9	-88482574	35565	ensembl_havana	protein_coding
Syndig1	ENSMUSG00000074736	2	149829210	175181	ensembl_havana	protein_coding
Syndig1l	ENSMUSG00000071234	12	-84698831	21554	ensembl_havana	protein_coding
Syne1	ENSMUSG00000096054	10	-5551482	530565	ensembl_havana	protein_coding
Syne2	ENSMUSG00000063450	12	75818133	292792	ensembl_havana	protein_coding
Syne3	ENSMUSG00000054150	12	-105009809	79876	ensembl_havana	protein_coding
Syne4	ENSMUSG00000019737	7	30314806	4239	ensembl_havana	protein_coding
Syngap1	ENSMUSG00000067629	17	26941252	31181	ensembl_havana	protein_coding
Syngr1	ENSMUSG00000022415	15	80091333	28167	ensembl_havana	protein_coding
Syngr2	ENSMUSG00000048277	11	117809667	4615	ensembl_havana	protein_coding
Syngr3	ENSMUSG00000007021	17	-24689955	4863	ensembl_havana	protein_coding
Syngr4	ENSMUSG00000040231	7	-45896714	11492	ensembl_havana	protein_coding
Synj1	ENSMUSG00000022973	16	-91011308	75216	ensembl_havana	protein_coding
Synj2	ENSMUSG00000023805	17	5941279	103010	ensembl_havana	protein_coding
Synj2bp	ENSMUSG00000090935	12	-81532911	34970	ensembl_havana	protein_coding
Synm	ENSMUSG00000030554	7	-67759742	29582	ensembl_havana	protein_coding
Synpo	ENSMUSG00000043079	18	-60660142	66169	ensembl_havana	protein_coding
Synpo2	ENSMUSG00000050315	3	-123236149	159630	ensembl_havana	protein_coding
Synpo2l	ENSMUSG00000039376	14	-20668354	9408	ensembl_havana	protein_coding
Synpr	ENSMUSG00000056296	14	13284779	330679	ensembl_havana	protein_coding
Synrg	ENSMUSG00000034940	11	83964427	80150	ensembl_havana	protein_coding
Syp	ENSMUSG00000031144	X	7638470	14785	ensembl_havana	protein_coding
Sypl	ENSMUSG00000020570	12	32953890	25969	ensembl_havana	protein_coding
Sypl2	ENSMUSG00000027887	3	-108226648	15176	ensembl_havana	protein_coding
Sys1	ENSMUSG00000045503	2	164456963	22674	ensembl_havana	protein_coding
Syt1	ENSMUSG00000035864	10	-109010982	513332	ensembl_havana	protein_coding
Syt10	ENSMUSG00000063260	15	-89841860	59467	ensembl_havana	protein_coding
Syt11	ENSMUSG00000068923	3	-88775164	30464	ensembl_havana	protein_coding
Syt12	ENSMUSG00000049303	19	-4477447	31539	ensembl_havana	protein_coding
Syt13	ENSMUSG00000027220	2	92915097	40960	ensembl_havana	protein_coding
Syt14	ENSMUSG00000016200	1	-193035775	144542	ensembl_havana	protein_coding
Syt15	ENSMUSG00000041479	14	34219594	10826	ensembl_havana	protein_coding
Syt16	ENSMUSG00000044912	12	73997660	275606	ensembl_havana	protein_coding
Syt17	ENSMUSG00000058420	7	-118448222	67505	ensembl_havana	protein_coding
Syt2	ENSMUSG00000026452	1	134646676	115916	ensembl_havana	protein_coding
Syt3	ENSMUSG00000030731	7	44384101	16085	ensembl_havana	protein_coding
Syt4	ENSMUSG00000024261	18	-31447415	9607	ensembl	protein_coding
Syt5	ENSMUSG00000004961	7	-4547541	7776	ensembl_havana	protein_coding
Syt6	ENSMUSG00000027849	3	103575230	70338	ensembl_havana	protein_coding
Syt7	ENSMUSG00000024743	19	10389089	64091	ensembl	protein_coding
Syt8	ENSMUSG00000031098	7	142434849	5546	ensembl_havana	protein_coding
Syt9	ENSMUSG00000062542	7	107370727	177928	ensembl_havana	protein_coding
Sytl1	ENSMUSG00000028860	4	-133263113	10023	ensembl_havana	protein_coding
Sytl2	ENSMUSG00000030616	7	90302251	108467	ensembl_havana	protein_coding
Sytl3	ENSMUSG00000041831	17	6673457	64584	ensembl_havana	protein_coding
Sytl4	ENSMUSG00000031255	X	-133981812	45427	ensembl_havana	protein_coding
Sytl5	ENSMUSG00000054453	X	9885621	108921	ensembl_havana	protein_coding
Syvn1	ENSMUSG00000024807	19	6046575	7136	ensembl_havana	protein_coding
Szrd1	ENSMUSG00000040842	4	-141139775	26774	ensembl_havana	protein_coding
Szt2	ENSMUSG00000033253	4	-118409273	46530	ensembl_havana	protein_coding
T	ENSMUSG00000062327	17	8434422	8073	ensembl_havana	protein_coding
Taar1	ENSMUSG00000056379	10	23920355	1113	ensembl_havana	protein_coding
Taar2	ENSMUSG00000059763	10	23938571	3011	ensembl_havana	protein_coding
Taar3	ENSMUSG00000069708	10	23949557	1031	ensembl_havana	protein_coding
Taar4	ENSMUSG00000069707	10	23960493	1043	ensembl_havana	protein_coding
Taar5	ENSMUSG00000069706	10	23970705	1013	ensembl_havana	protein_coding
Taar6	ENSMUSG00000045111	10	-23985646	1037	ensembl_havana	protein_coding
Taar7a	ENSMUSG00000095647	10	-23993481	1076	ensembl_havana	protein_coding
Taar7b	ENSMUSG00000095171	10	23999938	1076	ensembl_havana	protein_coding
Taar7d	ENSMUSG00000095569	10	24027221	1076	ensembl_havana	protein_coding
Taar7e	ENSMUSG00000100689	10	24037613	1076	ensembl_havana	protein_coding
Taar7f	ENSMUSG00000100950	10	24049509	1076	ensembl_havana	protein_coding
Taar8a	ENSMUSG00000096442	10	24076499	1034	ensembl_havana	protein_coding
Taar8b	ENSMUSG00000100186	10	-24092294	1034	ensembl_havana	protein_coding
Taar8c	ENSMUSG00000100004	10	-24101912	1034	ensembl_havana	protein_coding
Taar9	ENSMUSG00000037424	10	-24109534	1046	ensembl_havana	protein_coding
Tab1	ENSMUSG00000022414	15	80133153	28547	ensembl	protein_coding
Tab2	ENSMUSG00000015755	10	-7956230	50577	ensembl_havana	protein_coding
Tab3	ENSMUSG00000035476	X	85574021	60447	ensembl_havana	protein_coding
Tac1	ENSMUSG00000061762	6	7554878	10955	ensembl_havana	protein_coding
Tac2	ENSMUSG00000025400	10	127724477	7290	ensembl_havana	protein_coding
Tac4	ENSMUSG00000020872	11	95261528	7736	ensembl_havana	protein_coding
Tacc1	ENSMUSG00000065954	8	-25256588	102036	ensembl_havana	protein_coding
Tacc2	ENSMUSG00000030852	7	130577437	187347	ensembl_havana	protein_coding
Tacc3	ENSMUSG00000037313	5	33658127	20867	ensembl_havana	protein_coding
Taco1	ENSMUSG00000001983	11	106066060	7551	ensembl_havana	protein_coding
Tacr1	ENSMUSG00000030043	6	82402333	157770	ensembl_havana	protein_coding
Tacr2	ENSMUSG00000020081	10	62252437	13552	ensembl_havana	protein_coding
Tacr3	ENSMUSG00000028172	3	134829006	105572	ensembl_havana	protein_coding
Tacstd2	ENSMUSG00000051397	6	-67535796	1734	ensembl_havana	protein_coding
Tada1	ENSMUSG00000026563	1	166379096	14524	ensembl_havana	protein_coding
Tada2a	ENSMUSG00000018651	11	-84129600	50680	ensembl_havana	protein_coding
Tada2b	ENSMUSG00000029196	5	-36484285	10615	ensembl_havana	protein_coding
Tada3	ENSMUSG00000048930	6	-113377883	11858	ensembl_havana	protein_coding
Taf1	ENSMUSG00000031314	X	101532733	69055	ensembl_havana	protein_coding
Taf10	ENSMUSG00000043866	7	-105744361	4968	ensembl_havana	protein_coding
Taf11	ENSMUSG00000024218	17	-27909242	8120	ensembl_havana	protein_coding
Taf12	ENSMUSG00000028899	4	132274374	21391	ensembl_havana	protein_coding
Taf13	ENSMUSG00000048100	3	108571697	11524	ensembl_havana	protein_coding
Taf15	ENSMUSG00000020680	11	83473085	33657	ensembl_havana	protein_coding
Taf1a	ENSMUSG00000072258	1	183388980	21217	ensembl_havana	protein_coding
Taf1b	ENSMUSG00000059669	12	24498358	60180	ensembl_havana	protein_coding
Taf1c	ENSMUSG00000031832	8	-119605222	7351	ensembl_havana	protein_coding
Taf1d	ENSMUSG00000031939	9	15306213	10777	ensembl_havana	protein_coding
Taf2	ENSMUSG00000037343	15	-55072152	57023	ensembl	protein_coding
Taf3	ENSMUSG00000025782	2	-10048596	134044	ensembl_havana	protein_coding
Taf4	ENSMUSG00000039117	2	-179976646	64494	ensembl_havana	protein_coding
Taf4b	ENSMUSG00000054321	18	14783244	117114	ensembl	protein_coding
Taf5	ENSMUSG00000025049	19	47067747	15731	ensembl	protein_coding
Taf5l	ENSMUSG00000038697	8	-124021397	25079	ensembl_havana	protein_coding
Taf6	ENSMUSG00000036980	5	-138187451	8834	ensembl_havana	protein_coding
Taf6l	ENSMUSG00000003680	19	-8786417	13895	ensembl_havana	protein_coding
Taf7	ENSMUSG00000051316	18	-37644204	3713	ensembl_havana	protein_coding
Taf7l	ENSMUSG00000009596	X	-134476490	16372	ensembl_havana	protein_coding
Taf8	ENSMUSG00000023980	17	-47502287	14237	ensembl	protein_coding
Taf9	ENSMUSG00000052293	13	100651578	4481	ensembl_havana	protein_coding
Taf9b	ENSMUSG00000047242	X	-106221158	14275	ensembl_havana	protein_coding
Tagap	ENSMUSG00000033450	17	7925999	8897	ensembl_havana	protein_coding
Tagap1	ENSMUSG00000052031	17	-6961156	6191	ensembl	protein_coding
Tagln	ENSMUSG00000032085	9	-45936058	6439	ensembl_havana	protein_coding
Tagln2	ENSMUSG00000026547	1	172500046	7333	ensembl_havana	protein_coding
Tagln3	ENSMUSG00000022658	16	-45724608	13378	ensembl_havana	protein_coding
Tal1	ENSMUSG00000028717	4	115056425	15329	ensembl_havana	protein_coding
Tal2	ENSMUSG00000028417	4	53779704	9007	ensembl_havana	protein_coding
Taldo1	ENSMUSG00000025503	7	141392198	10769	ensembl_havana	protein_coding
Tamm41	ENSMUSG00000030316	6	-115037876	33495	ensembl_havana	protein_coding
Tanc1	ENSMUSG00000035168	2	59612041	234107	ensembl_havana	protein_coding
Tanc2	ENSMUSG00000053580	11	105589985	339318	ensembl_havana	protein_coding
Tango2	ENSMUSG00000013539	16	-18348103	47278	ensembl_havana	protein_coding
Tango6	ENSMUSG00000041949	8	106683067	168371	ensembl_havana	protein_coding
Tank	ENSMUSG00000064289	2	61578584	75586	ensembl_havana	protein_coding
Taok1	ENSMUSG00000017291	11	-77607815	78653	ensembl_havana	protein_coding
Taok2	ENSMUSG00000059981	7	-126884703	19025	ensembl_havana	protein_coding
Taok3	ENSMUSG00000061288	5	117120128	155090	ensembl_havana	protein_coding
Tap1	ENSMUSG00000037321	17	34187552	9672	ensembl_havana	protein_coding
Tap2	ENSMUSG00000024339	17	34203526	12794	ensembl_havana	protein_coding
Tapbp	ENSMUSG00000024308	17	33915898	13389	ensembl_havana	protein_coding
Tapbpl	ENSMUSG00000038213	6	-125231860	7927	ensembl_havana	protein_coding
Tapt1	ENSMUSG00000046985	5	-44226626	51472	ensembl_havana	protein_coding
Tarbp1	ENSMUSG00000090290	8	-126475065	49736	ensembl_havana	protein_coding
Tarbp2	ENSMUSG00000023051	15	102518191	5484	ensembl_havana	protein_coding
Tardbp	ENSMUSG00000041459	4	-148627019	14637	ensembl_havana	protein_coding
Tarm1	ENSMUSG00000053338	7	-3502624	16124	ensembl_havana	protein_coding
Tars	ENSMUSG00000022241	15	-11399658	15995	ensembl	protein_coding
Tars2	ENSMUSG00000028107	3	-95760206	20230	ensembl_havana	protein_coding
Tarsl2	ENSMUSG00000030515	7	65644897	47193	ensembl_havana	protein_coding
Tas1r1	ENSMUSG00000028950	4	-152038568	10654	ensembl_havana	protein_coding
Tas1r2	ENSMUSG00000028738	4	139653537	16742	ensembl_havana	protein_coding
Tas1r3	ENSMUSG00000029072	4	-155863362	4094	ensembl_havana	protein_coding
Tas2r102	ENSMUSG00000056901	6	132762130	1043	ensembl_havana	protein_coding
Tas2r103	ENSMUSG00000030196	6	-133037101	938	ensembl_havana	protein_coding
Tas2r104	ENSMUSG00000061977	6	-131685744	908	ensembl_havana	protein_coding
Tas2r105	ENSMUSG00000051153	6	-131687495	963	ensembl_havana	protein_coding
Tas2r106	ENSMUSG00000057754	6	-131678886	926	ensembl_havana	protein_coding
Tas2r107	ENSMUSG00000053389	6	-131660149	1031	ensembl_havana	protein_coding
Tas2r108	ENSMUSG00000037140	6	40493528	1012	ensembl_havana	protein_coding
Tas2r109	ENSMUSG00000062528	6	-132980965	950	ensembl_havana	protein_coding
Tas2r110	ENSMUSG00000062952	6	132868007	1001	ensembl_havana	protein_coding
Tas2r113	ENSMUSG00000056926	6	132893010	929	ensembl_havana	protein_coding
Tas2r114	ENSMUSG00000063478	6	-131690063	929	ensembl_havana	protein_coding
Tas2r115	ENSMUSG00000071149	6	-132738035	1032	ensembl_havana	protein_coding
Tas2r116	ENSMUSG00000030194	6	132855437	917	ensembl_havana	protein_coding
Tas2r117	ENSMUSG00000058349	6	132802817	1157	ensembl_havana	protein_coding
Tas2r118	ENSMUSG00000043865	6	-23970060	899	ensembl_havana	protein_coding
Tas2r119	ENSMUSG00000045267	15	32177288	1005	ensembl_havana	protein_coding
Tas2r120	ENSMUSG00000059382	6	132656952	891	ensembl_havana	protein_coding
Tas2r121	ENSMUSG00000071150	6	-132701007	917	ensembl_havana	protein_coding
Tas2r122	ENSMUSG00000078280	6	-132711928	929	ensembl_havana	protein_coding
Tas2r123	ENSMUSG00000057381	6	132847141	1001	ensembl_havana	protein_coding
Tas2r124	ENSMUSG00000060412	6	132754729	929	ensembl_havana	protein_coding
Tas2r125	ENSMUSG00000059410	6	132909650	936	ensembl_havana	protein_coding
Tas2r126	ENSMUSG00000048284	6	42434534	929	ensembl_havana	protein_coding
Tas2r129	ENSMUSG00000063762	6	132951101	964	ensembl_havana	protein_coding
Tas2r130	ENSMUSG00000054497	6	-131630912	1089	ensembl_havana	protein_coding
Tas2r131	ENSMUSG00000057699	6	-132957919	1035	ensembl_havana	protein_coding
Tas2r134	ENSMUSG00000056115	2	51627510	897	ensembl_havana	protein_coding
Tas2r135	ENSMUSG00000056203	6	42405433	1092	ensembl_havana	protein_coding
Tas2r136	ENSMUSG00000053217	6	-132778162	983	ensembl_havana	protein_coding
Tas2r137	ENSMUSG00000052850	6	40491232	1072	ensembl_havana	protein_coding
Tas2r138	ENSMUSG00000058250	6	-40613310	995	ensembl_havana	protein_coding
Tas2r139	ENSMUSG00000047102	6	42140935	959	ensembl_havana	protein_coding
Tas2r140	ENSMUSG00000071147	6	-133055816	999	ensembl_havana	protein_coding
Tas2r143	ENSMUSG00000046652	6	42400237	881	ensembl_havana	protein_coding
Tas2r144	ENSMUSG00000051917	6	42215327	959	ensembl_havana	protein_coding
Tasp1	ENSMUSG00000039033	2	-140066805	233325	ensembl_havana	protein_coding
Tat	ENSMUSG00000001670	8	109990436	9366	ensembl_havana	protein_coding
Tatdn1	ENSMUSG00000050891	15	-58933730	43577	ensembl	protein_coding
Tatdn2	ENSMUSG00000056952	6	113697049	14019	ensembl_havana	protein_coding
Tatdn3	ENSMUSG00000026632	1	-191062932	17106	ensembl_havana	protein_coding
Tax1bp1	ENSMUSG00000004535	6	52713728	53051	ensembl_havana	protein_coding
Tax1bp3	ENSMUSG00000040158	11	73177082	6079	ensembl_havana	protein_coding
Taz	ENSMUSG00000009995	X	74281911	8239	ensembl_havana	protein_coding
Tbata	ENSMUSG00000020096	10	61171953	16887	ensembl_havana	protein_coding
Tbc1d1	ENSMUSG00000029174	5	64156304	195181	ensembl_havana	protein_coding
Tbc1d10a	ENSMUSG00000034412	11	4186788	28716	ensembl_havana	protein_coding
Tbc1d10b	ENSMUSG00000042492	7	-127208468	11009	ensembl_havana	protein_coding
Tbc1d10c	ENSMUSG00000040247	19	-4191047	6689	ensembl	protein_coding
Tbc1d12	ENSMUSG00000048720	19	38836578	83344	ensembl	protein_coding
Tbc1d13	ENSMUSG00000039678	2	30133745	18267	ensembl_havana	protein_coding
Tbc1d14	ENSMUSG00000029192	5	-36593276	102672	ensembl_havana	protein_coding
Tbc1d15	ENSMUSG00000020130	10	-115251467	53595	ensembl_havana	protein_coding
Tbc1d16	ENSMUSG00000039976	11	-119228499	85454	ensembl_havana	protein_coding
Tbc1d17	ENSMUSG00000038520	7	-44849079	14456	ensembl_havana	protein_coding
Tbc1d19	ENSMUSG00000039178	5	53809605	94359	ensembl_havana	protein_coding
Tbc1d2	ENSMUSG00000039813	4	-46650209	45819	ensembl_havana	protein_coding
Tbc1d20	ENSMUSG00000027465	2	152293827	20168	ensembl_havana	protein_coding
Tbc1d21	ENSMUSG00000036244	9	-58370455	10751	ensembl_havana	protein_coding
Tbc1d22a	ENSMUSG00000051864	15	86214458	284044	ensembl	protein_coding
Tbc1d22b	ENSMUSG00000042203	17	29549787	57107	ensembl_havana	protein_coding
Tbc1d23	ENSMUSG00000022749	16	-57231466	62600	ensembl	protein_coding
Tbc1d24	ENSMUSG00000036473	17	-24209387	33956	ensembl_havana	protein_coding
Tbc1d25	ENSMUSG00000039201	X	-8176181	21709	ensembl_havana	protein_coding
Tbc1d2b	ENSMUSG00000037410	9	-90270804	68777	ensembl_havana	protein_coding
Tbc1d30	ENSMUSG00000052302	10	-121351278	87458	ensembl_havana	protein_coding
Tbc1d31	ENSMUSG00000022364	15	57912198	57868	ensembl_havana	protein_coding
Tbc1d32	ENSMUSG00000038122	10	-56228689	214396	ensembl_havana	protein_coding
Tbc1d4	ENSMUSG00000033083	14	-101609191	166831	ensembl_havana	protein_coding
Tbc1d5	ENSMUSG00000023923	17	-51179349	446222	ensembl	protein_coding
Tbc1d7	ENSMUSG00000021368	13	-43171501	19761	ensembl_havana	protein_coding
Tbc1d8	ENSMUSG00000003134	1	-39478755	107263	ensembl_havana	protein_coding
Tbc1d8b	ENSMUSG00000042473	X	139684995	68409	ensembl_havana	protein_coding
Tbc1d9	ENSMUSG00000031709	8	83165351	107582	ensembl_havana	protein_coding
Tbc1d9b	ENSMUSG00000036644	11	50131395	41389	ensembl_havana	protein_coding
Tbca	ENSMUSG00000042043	13	94788909	54012	ensembl_havana	protein_coding
Tbcb	ENSMUSG00000006095	7	-30232272	8141	ensembl_havana	protein_coding
Tbcc	ENSMUSG00000036430	17	46890683	1163	ensembl_havana	protein_coding
Tbccd1	ENSMUSG00000004462	16	-22857569	44354	ensembl	protein_coding
Tbcd	ENSMUSG00000039230	11	121451948	165215	ensembl_havana	protein_coding
Tbce	ENSMUSG00000039233	13	-14039638	41689	ensembl_havana	protein_coding
Tbcel	ENSMUSG00000037287	9	-42507809	95493	ensembl_havana	protein_coding
Tbck	ENSMUSG00000028030	3	132684143	157544	ensembl_havana	protein_coding
Tbk1	ENSMUSG00000020115	10	-121586787	40332	ensembl_havana	protein_coding
Tbkbp1	ENSMUSG00000038517	11	-97151495	15324	ensembl_havana	protein_coding
Tbl1x	ENSMUSG00000025246	X	77511012	151970	ensembl_havana	protein_coding
Tbl1xr1	ENSMUSG00000027630	3	22076651	139942	ensembl_havana	protein_coding
Tbl2	ENSMUSG00000005374	5	135149656	16103	ensembl_havana	protein_coding
Tbl3	ENSMUSG00000040688	17	-24707660	9711	ensembl_havana	protein_coding
Tbp	ENSMUSG00000014767	17	15499887	28491	ensembl_havana	protein_coding
Tbpl1	ENSMUSG00000071359	10	-22731938	28059	ensembl_havana	protein_coding
Tbpl2	ENSMUSG00000061809	2	-24096595	24874	ensembl_havana	protein_coding
Tbr1	ENSMUSG00000035033	2	61802929	11184	ensembl_havana	protein_coding
Tbrg1	ENSMUSG00000011114	9	-37657312	8549	ensembl_havana	protein_coding
Tbrg4	ENSMUSG00000000384	11	-6626067	10469	ensembl_havana	protein_coding
Tbx1	ENSMUSG00000009097	16	-18586969	5256	ensembl	protein_coding
Tbx10	ENSMUSG00000037477	19	3992751	6759	ensembl	protein_coding
Tbx15	ENSMUSG00000027868	3	99240380	113878	ensembl_havana	protein_coding
Tbx18	ENSMUSG00000032419	9	-87731260	28460	ensembl_havana	protein_coding
Tbx19	ENSMUSG00000026572	1	-165160773	22918	ensembl_havana	protein_coding
Tbx2	ENSMUSG00000000093	11	85832550	9397	ensembl_havana	protein_coding
Tbx20	ENSMUSG00000031965	9	-24774303	56165	ensembl_havana	protein_coding
Tbx21	ENSMUSG00000001444	11	-97115331	17260	ensembl_havana	protein_coding
Tbx22	ENSMUSG00000031241	X	107667963	21014	ensembl_havana	protein_coding
Tbx3	ENSMUSG00000018604	5	119670668	14055	ensembl_havana	protein_coding
